,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,credit.policy,purpose,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
16,0.11195229403877294,8.739635520257695,10.45387693312874,1.952960401255262,0.31937947773272446,53.69626862200418,21.49174661365275,29.769405869079453,1,0,0,0,0,0
17,0.07987441666317521,17.0598906947843,11.528797115986013,5.318117409230434,0.31937947791721094,65.37266688779364,30.056218832654974,20.616357480498287,1,1,1,0,0,0
18,0.09123686338804318,18.29727411204792,10.422678450812407,3.1028976851890815,0.3193794778065261,47.00464991675338,30.793438381175182,22.56303514680031,1,2,0,0,0,0
19,0.1257675903765337,11.893348430397722,10.92859525371106,2.321684041108367,0.31937947772218217,33.09994557967301,14.68059084960437,28.811680401996153,1,5,3,0,0,0
20,0.07229223881979134,12.247441491342478,11.1495677858362,10.633723471224943,0.319379477889778,58.58861245390742,42.930023075872555,11.372653839847656,1,0,1,0,0,0
21,0.07739307390297429,17.033088945194752,10.74803560329244,2.207591611560163,0.31937947791721094,82.33907342007659,27.788418066546363,12.918195146404868,1,0,0,0,0,0
22,0.11468008953730423,15.154341338382595,11.434427638066884,5.872358560545151,0.31937947771130876,40.981398659166516,39.31602082861748,21.99521456657524,1,1,0,0,0,0
23,0.07131171496209275,17.16171606583205,11.655364406717233,5.3052325865959435,0.31937947790118626,61.88355088171281,37.11053252840698,15.228819122649789,1,1,1,0,0,0
24,0.10554140739758053,14.842062342737089,11.18840527610855,6.40915051381878,0.31937947773272446,52.9722087794658,26.619614074740408,22.103865269939355,1,2,0,0,1,0
25,0.0804321392429372,11.511123160273645,12.341561062309925,7.141922181958083,0.3193794778065261,37.57135492998319,35.550121852733916,15.861376893730176,1,0,0,2,0,0
26,0.06760893635927477,11.411843111799953,11.007861045444628,0.27255168388094303,0.3193794779222807,57.47330574920883,19.539382028346417,3.891151904540772,1,0,1,0,0,0
27,0.1161061021497911,13.691486707336674,9.934851004249085,9.637934923110654,0.31937947771130876,35.223630250494985,25.600697246798603,20.27941669207753,1,2,0,1,0,0
28,0.06760893635927477,11.411843111799953,12.12067058793103,0.27255168388094303,0.319379477889778,56.83685931838139,23.73338186042416,7.679236860795784,1,0,0,0,0,0
29,0.06760893635927477,11.411843111799953,12.12067058793103,3.0453100314046915,0.31937947793203814,66.3862642984784,56.07295896653631,0.6390350201828134,1,0,0,0,0,0
30,0.07286288218254433,11.451751045970738,11.434427638066884,1.9841043431243375,0.31937947785161847,49.46468398969145,32.076207389616165,9.963819385049113,1,2,0,0,0,0
31,0.09038871261614034,14.066048956729722,9.736050325538388,4.882681922496939,0.3193794777718233,68.88765964380356,31.307339142358515,12.677696757939591,1,1,1,1,0,0
32,0.06760893635927477,11.411843111799953,11.835871601750966,0.0,0.3193794778955578,67.67246495699203,28.298739856853032,10.001915548215845,1,4,0,0,0,0
33,0.07286288218254433,8.77217016858187,11.528797115986013,7.934669257050853,0.3193794778777434,63.6054992765349,29.7222313482535,7.423521849466575,1,4,0,0,0,0
34,0.07795501262160912,11.491397075691728,11.1495677858362,10.34127860979389,0.3193794778714778,58.037913019114875,52.53465388433708,11.300359471562759,1,1,0,0,0,0
35,0.06760893635927477,11.411843111799953,11.383639442974495,3.1244407926198843,0.319379477889778,45.479853115170684,24.699057156699944,4.475214656839289,1,0,0,0,0,0
36,0.06760893635927477,11.411843111799953,11.273506253754821,0.30096161158452583,0.31937947790666815,51.75070797078234,10.728592072956571,0.5538264142184152,1,1,0,0,0,0
37,0.09756517285830077,11.649816425523744,11.213475434605742,1.102179781084707,0.31937947773272446,54.19130707783907,41.93272392077749,8.67056209239111,1,1,3,0,1,0
38,0.08790860174486088,11.570721202339518,10.707606616821005,5.929028221532836,0.3193794777982281,55.87215914768102,42.378186631738465,19.45478742105181,1,2,1,0,0,0
39,0.08296971467675016,11.531054199368446,12.016368821073398,8.286320406285181,0.31937947781458714,56.749815633343076,51.40385875299067,16.667852172441137,1,4,1,0,0,0
40,0.07286288218254433,11.451751045970738,12.016368821073398,4.3180504386619925,0.31937947785161847,54.34247068040914,46.55113278726739,12.470015663826647,1,4,0,0,0,0
41,0.06760893635927477,11.411843111799953,11.614947260144627,1.9763258502929388,0.3193794778955578,51.75070797078234,30.860018458716645,8.990909381475833,1,2,0,0,0,0
42,0.07795501262160912,9.45890478507036,10.061485685256319,9.778429267085741,0.3193794778650392,44.95260186613077,24.699057156699944,4.983629725982504,1,6,1,0,0,0
43,0.09038871261614034,9.544383827223932,12.12067058793103,0.0,0.3193794777429481,53.075098402326375,0.0,0.0,1,4,0,1,0,0
44,0.09756517285830077,11.649816425523744,10.242087774426894,12.020639930430388,0.31937947778968445,59.94533275897407,36.47384505173252,19.022221687240698,1,1,0,0,0,0
45,0.07537831283966069,11.722953514888818,11.136275811462532,9.6829454052754,0.31937947791721094,61.76132234390357,29.243425112987513,7.973391041640995,1,1,0,0,0,0
46,0.07024622178412397,11.76398893077246,8.932526615895002,2.5171954284992193,0.3193794778777434,65.93939016463041,18.581029403543358,8.831321148298237,1,3,0,0,0,0
47,0.07537831283966069,11.556545842639954,10.306014888497387,9.912856457546747,0.319379477889778,56.164013064922464,26.491980702790592,11.624194980709497,1,0,0,0,0,0
48,0.0804321392429372,11.511123160273645,11.122802931618535,7.11777756549893,0.3193794778224196,49.104418399277485,40.3874754390328,16.173606900122444,1,1,0,0,0,0
49,0.06760893635927477,12.019823732633844,11.655364406717233,0.26305065088627755,0.31937947791200816,68.9543251446294,22.98621235553001,6.134123999319073,1,2,0,0,0,0
50,0.06760893635927477,11.411843111799953,10.643688304073773,1.0256951109243089,0.31937947790118626,62.5776137351869,20.233265812655816,0.0,1,1,1,0,0,0
51,0.09038871261614034,14.904073174574718,10.151421776354544,7.561529791579265,0.3193794778065261,35.84714477691167,24.46374782485682,21.089599620309226,1,6,0,0,0,0
52,0.09277324462110019,20.475476608972464,10.707606616821005,3.2815760650339674,0.3193794778777434,46.80573227631322,22.04423246509507,11.408729342757953,1,6,0,0,0,0
53,0.08790860174486088,10.111669912692658,9.451023780754285,10.831273933141498,0.3193794778065261,38.46553571735394,23.09141031815915,17.24667364601866,1,3,1,0,0,0
54,0.13143251115289842,9.455021396093068,10.790679955711154,8.657647142737963,0.3193794776247495,36.152256209476235,23.547986274541863,30.690077864467547,1,2,1,0,0,0
55,0.09277324462110019,16.033093186832975,10.92859525371106,11.202102572079239,0.31937947785842147,87.43666248383127,37.27052482862297,5.132485759103519,1,6,2,1,0,0
56,0.09997179921721339,6.619756192282079,9.840430793420872,1.780194338529507,0.31937947771130876,33.23959187929317,17.868919127846794,26.702377587573547,1,1,2,0,0,0
57,0.1138212900334286,19.25179181664253,11.80230817968324,7.23230046921152,0.31937947775286496,55.32099751457074,46.763519167329484,26.276663061748607,1,1,0,0,0,1
58,0.10701007464495904,16.070689900770095,11.1495677858362,10.035703377503662,0.31937947775286496,56.65304358226146,47.147809788522586,30.947514657531325,1,1,3,0,0,0
59,0.08540933656732777,12.652089343786546,10.92859525371106,5.733323151926105,0.3193794778065261,43.74797097990714,24.131912396699736,25.057634868291483,1,0,0,0,0,0
60,0.10236024153337511,16.01986377607407,11.007861045444628,5.363161453052091,0.31937947775286496,73.09546082281254,33.825584933081274,25.721133363988706,1,2,0,2,0,0
61,0.06760893635927477,11.411843111799953,10.527033580978207,2.1769986560403316,0.319379477889778,71.34257484521666,22.390740615698217,7.805839484224533,1,0,2,0,0,0
62,0.09038871261614034,10.129514699427066,9.840430793420872,1.3443356603794512,0.31937947775286496,36.162355423791475,20.543444297332424,14.51971984663768,1,0,0,0,0,0
63,0.10236024153337511,9.62924993576493,10.426879044297138,5.574427531283841,0.31937947772218217,45.58411337569733,17.458852712282894,25.46685177211063,1,2,2,0,1,0
64,0.07286288218254433,10.004767062934404,11.414423975540632,6.2355137874024775,0.3193794778650392,59.00417774059632,28.76249499721716,4.053298583931003,1,1,0,1,0,0
65,0.09277324462110019,6.0801331793048865,10.365772521665642,9.739139171218376,0.31937947776248643,32.90166970634121,26.102962548260916,15.955321695376359,1,0,1,0,0,1
66,0.08790860174486088,10.111669912692658,11.18840527610855,7.7752563959172285,0.31937947778968445,59.00417774059632,36.752128195927384,10.379672726082957,1,0,0,1,0,0
67,0.08540933656732777,11.550920043221833,11.694195665824235,6.254168678043411,0.3193794778065261,63.12151315961987,39.223160779565944,16.973559884151577,1,2,0,0,0,0
68,0.1161061021497911,15.16961126337062,10.394775751306979,11.343110842907945,0.3193794777982281,46.60570193772512,39.81059648234759,24.178008260475803,1,2,0,0,0,0
69,0.07024622178412397,11.431830076948343,12.237266172724828,4.935097793896926,0.3193794778650392,60.602593972700156,21.352170888657987,1.8416253906146347,1,4,1,0,0,0
70,0.06760893635927477,11.411843111799953,11.08124786618061,3.640441989064343,0.31937947793203814,76.40204328642972,16.140077117117936,0.8855761211862456,1,1,0,0,0,0
71,0.07286288218254433,13.290865727742636,11.835871601750966,2.306528222014336,0.3193794778714778,59.998367726055434,40.47086394890931,11.802483979352912,1,4,4,0,0,0
72,0.08790860174486088,13.740685856533808,10.707606616821005,10.108127320556795,0.3193794778224196,46.201659307361226,33.38457635663614,19.224614512949096,1,2,3,0,0,0
73,0.12493961422485417,13.085785829271396,12.183010994005636,4.915455750050133,0.3193794777429481,64.32063687029385,50.490046375962066,26.57748310071985,1,6,0,0,0,1
74,0.08540933656732777,8.853241308090912,11.1495677858362,12.741745976215544,0.319379477889778,58.73529963490657,11.512296208945996,2.8030304553443375,1,4,3,0,0,1
75,0.10927291466259052,9.014083418139757,10.306014888497387,12.741745976215544,0.31937947775286496,61.257153546545624,24.2219117204709,15.388001218330173,1,4,1,0,0,1
76,0.09756517285830077,17.433946770148456,10.527033580978207,9.190739298416096,0.3193794778065261,60.728345641016745,28.858876119716708,15.13296677854479,1,2,3,0,1,1
77,0.06760893635927477,10.491587308457706,10.527033580978207,2.8494051678304597,0.319379477889778,39.27437333133366,12.27958508263626,6.499504844048933,1,3,0,0,0,0
78,0.07795501262160912,8.050344714395804,11.08124786618061,4.665185371255874,0.3193794778065261,45.58411337569733,28.19041961699763,10.115849284848704,1,1,1,0,0,0
79,0.09521623246512817,10.69592919855904,9.736050325538388,11.677681022030672,0.3193794777982281,42.98066428208227,27.624738729415483,27.643243361945064,1,0,1,0,0,0
80,0.07024622178412397,9.40780228588354,11.655364406717233,1.8590399864392033,0.3193794778777434,71.93488595384967,39.262212663148134,0.8855761211862456,1,4,0,0,0,0
81,0.07024622178412397,9.40780228588354,10.74803560329244,4.183007461138224,0.3193794778777434,71.93488595384967,39.262212663148134,0.6390350201828134,1,0,0,0,0,0
82,0.07795501262160912,9.207182310666495,11.614947260144627,10.035703377503662,0.31937947785161847,48.70891918182266,30.639101531319763,8.18088682516998,1,0,1,0,0,0
83,0.08540933656732777,10.621726504373932,11.434427638066884,10.035703377503662,0.3193794778224196,48.70891918182266,30.639101531319763,8.18088682516998,1,0,1,0,0,0
84,0.07795501262160912,9.45890478507036,10.961067055766598,8.460850656301997,0.31937947784462367,46.80573227631322,24.7321632994615,13.961502913625326,1,4,0,0,0,0
85,0.10465688269327586,12.047338238701121,10.394775751306979,5.337432038236292,0.31937947771130876,48.194030240000146,21.01349762307357,15.73574339342287,1,2,2,0,0,0
86,0.12714249190453072,16.64673414526147,10.92859525371106,12.488394693739712,0.31937947772218217,46.612392236967516,44.09044136853802,24.92914576961303,1,1,2,0,0,0
87,0.07024622178412397,10.510179546726564,10.957867387810099,2.856704737718247,0.31937947785842147,45.36821053729514,20.653134492799193,9.070275262932427,1,0,0,0,0,0
88,0.12714249190453072,18.92013167654959,11.330103746160498,4.1083527288745785,0.31937947771130876,39.53844649504678,39.88706111057753,23.204350425950484,1,1,0,0,0,0
89,0.08540933656732777,18.89730486553744,11.394007696520719,2.4122643710939418,0.31937947784462367,42.96538906412565,32.5860492175394,17.667837649946513,1,6,0,0,0,1
90,0.09997179921721339,9.825540013005993,9.5554152429023,8.466653877457311,0.31937947773272446,34.916025496326384,23.098079995127954,21.283110087412286,1,6,3,0,0,1
91,0.09756517285830077,11.474049969803858,10.242087774426894,8.536220747856193,0.31937947775286496,39.53844649504678,34.151260088905694,29.220429069673965,1,2,0,0,0,0
92,0.07795501262160912,15.821883666078737,11.835871601750966,3.806894092370632,0.3193794778838416,85.85926401451755,51.690886720527274,16.63714843096341,1,2,0,0,0,0
93,0.09756517285830077,12.919980290221691,11.307851543207324,11.677681022030672,0.31937947778968445,52.776580654169365,37.000240366684324,12.400465220315505,1,1,2,0,0,0
94,0.07286288218254433,14.467966940197337,10.97691209755297,2.878582800130677,0.31937947791200816,63.11745263025996,46.391361287738,5.66541656066213,1,0,1,0,0,0
95,0.07024622178412397,11.431830076948343,10.643688304073773,3.9444971295694926,0.3193794778777434,42.51073660120902,18.732369857727612,3.8365900700973876,1,2,2,0,0,0
96,0.09997179921721339,15.000716645748941,12.237266172724828,12.741745976215544,0.31937947783003146,77.80755434030907,59.35770272566849,18.35046946910186,1,2,2,0,0,0
97,0.07286288218254433,14.734154147739957,11.977101301229915,0.6768974073688504,0.31937947790666815,70.742234942123,23.503642154068125,3.8365900700973876,1,0,3,0,0,0
98,0.07286288218254433,14.467966940197337,11.330103746160498,2.0924900651800336,0.31937947791200816,73.05713593072458,46.391361287738,5.854588043722973,1,0,0,0,0,0
99,0.08296971467675016,13.380234961705515,11.362571325372233,6.936095186178337,0.31937947791200816,56.89496731890683,61.99553400159841,0.0,1,4,3,0,0,0
100,0.06503418575022522,7.97489248154803,11.598306677319785,0.4132698593271435,0.319379477889778,63.105268442474866,26.44955210894124,9.618216979150558,1,2,0,0,0,0
101,0.10236024153337511,9.439069292068243,10.643688304073773,2.367049540892874,0.31937947772218217,61.120352359739876,23.06021410941344,26.502420799059355,1,0,0,1,0,0
102,0.12493961422485417,8.556978859796045,11.394007696520719,11.077008836819644,0.31937947778968445,54.65819479793009,6.4792993291191285,0.0,1,6,0,0,0,1
103,0.07286288218254433,14.734154147739957,11.835871601750966,4.51233265585163,0.31937947791200816,60.711026210462606,45.417167866404924,2.7422704475346062,1,4,0,0,0,0
104,0.08296971467675016,17.847201762180354,11.1495677858362,6.869209523478443,0.3193794778777434,62.13410965371624,25.022884536303472,8.871326596028615,1,2,1,0,0,0
105,0.07286288218254433,14.734154147739957,11.273506253754821,2.59909870432028,0.31937947791721094,60.70669507458953,45.417167866404924,2.7422704475346062,1,4,0,0,0,0
106,0.10465688269327586,13.899353696040876,11.08124786618061,7.262369513495765,0.31937947773272446,52.081259086784335,41.5712373825138,16.75981723535784,1,1,0,1,0,1
107,0.09038871261614034,12.766974458241807,10.643688304073773,4.532330664876421,0.3193794777718233,39.29204310616808,27.723542909243942,17.577957573343035,1,2,0,0,0,0
108,0.10701007464495904,13.268338540495714,9.97888659122635,3.9513516751949056,0.31937947771130876,32.90166970634121,17.44457892751892,28.205817540133623,1,0,3,0,0,0
109,0.09038871261614034,14.904236108926005,11.614947260144627,9.699811601013323,0.3193794778224196,57.61526607568985,50.56421793799903,27.12508916916279,1,2,1,0,0,0
110,0.09277324462110019,13.305366383689488,10.877798743084472,5.414540567524467,0.3193794778065261,61.37218725876061,46.453724202682615,27.07551143181179,1,1,1,0,0,0
111,0.12055501464981029,15.350640608785081,11.109144153017274,11.586176024768267,0.31937947776248643,34.916025496326384,24.980147874450253,4.318696197221968,1,2,1,0,0,0
112,0.06760893635927477,10.26221233698148,11.614947260144627,0.0,0.319379477889778,53.876110624208884,0.0,0.0,1,0,1,0,0,0
113,0.06503418575022522,8.13423852419443,11.528797115986013,0.21530578749227453,0.31937947793203814,92.39394084675564,6.430720691761952,0.28723330610839776,1,2,0,0,0,0
114,0.12932927000698277,19.457848407593225,11.35186669631363,1.3690377900270094,0.31937947772218217,52.10913341697346,26.23445761918907,21.640451741545412,1,6,1,0,0,0
115,0.09277324462110019,12.418852825374373,9.789615117373607,6.0044030983900045,0.3193794777718233,49.104418399277485,31.004470316195317,29.220429069673965,1,3,0,0,0,0
116,0.09756517285830077,14.426352785978237,10.318319560273375,13.862065725222106,0.31937947785842147,47.19510030395422,35.54430819309804,18.643830605538422,1,1,0,0,0,0
117,0.09756517285830077,12.919764215479455,10.74803560329244,11.881601206797669,0.3193794777982281,50.71359709540642,8.638643758109975,1.9095635553369104,1,6,1,0,0,0
118,0.1161061021497911,13.83767731895065,10.964256421288168,7.021012546519073,0.3193794777429481,49.104418399277485,34.093717176423716,27.986281785942282,1,2,3,0,0,1
119,0.12258123305831557,13.555148331999506,10.877798743084472,13.140409217650046,0.31937947772218217,52.91271694382899,35.02070231648338,25.00627440999082,1,2,0,1,0,0
120,0.09038871261614034,12.398523971388089,11.299943571668084,7.501916786636103,0.3193794777718233,45.16441444279047,37.04321536046683,23.65390837875417,1,1,0,0,0,0
121,0.10701007464495904,14.520509899423384,10.501957711088235,3.9992664939600333,0.31937947772218217,52.585013914969714,41.550922484112654,23.389925100959125,1,2,3,0,1,1
122,0.06760893635927477,11.64163595616057,11.273506253754821,2.2457320433251557,0.31937947790118626,74.59665370878938,27.924696194069355,8.630185178193607,1,0,0,0,0,0
123,0.09038871261614034,11.280982834867183,10.656806361361873,2.7100455653499718,0.31937947776248643,65.36883575728623,8.4215002391269,15.35622148925958,1,0,1,1,0,1
124,0.09756517285830077,12.919764215479455,10.879534630682127,9.344142378103724,0.31937947775286496,42.73519273625173,33.539598985916086,31.482714642737957,1,2,0,0,0,0
125,0.11159156930804785,9.065878385189222,10.527033580978207,13.093354108947542,0.3193794777718233,60.20973594998136,37.508148834016055,13.89520848541755,1,4,3,1,0,0
126,0.09756517285830077,14.976229129023348,10.242087774426894,12.951940794662349,0.31937947785161847,50.19062052717424,0.0,0.0,1,0,3,0,0,0
127,0.07286288218254433,11.682429475174823,10.842426080959257,8.327119754770889,0.31937947791721094,73.28592468160437,34.23812733491538,9.887447381972617,1,0,1,0,0,0
128,0.09521623246512817,10.992083001887893,10.422678450812407,7.063384146873784,0.3193794777982281,37.62864464725108,34.160702006827854,18.114303428247442,1,2,0,0,0,0
129,0.09038871261614034,9.575229559274284,11.330103746160498,6.612458478076662,0.319379477780886,50.36790111141356,45.86860748166483,31.967830411889523,1,0,0,0,0,0
130,0.10465688269327586,11.708865782760016,9.153656779215982,0.0,0.31937947771130876,43.419859089417166,16.492111918804564,21.172627852790924,1,6,2,1,0,1
131,0.10701007464495904,14.22766847781435,11.273506253754821,4.869559340030829,0.31937947772218217,68.03615961868535,18.058393488861864,6.94546001713679,1,6,3,4,0,0
132,0.12055501464981029,12.392670432388615,12.987218087329486,2.0616191781833613,0.319379477780886,47.0043749754228,41.710607831097434,22.724111420101,1,6,3,1,0,0
133,0.09038871261614034,10.930241879038148,10.274567138124848,15.218297363913038,0.3193794778838416,62.5073539574584,29.13799947004784,11.873484686542806,1,0,2,0,0,0
134,0.10701007464495904,8.395116460782514,9.374767999210414,9.699811601013323,0.31937947771130876,36.75035772608579,13.589681181144506,30.5257491147793,1,2,1,0,0,1
135,0.07537831283966069,13.626963419001017,11.482736604538127,6.966449632227842,0.3193794778650392,51.575269281276235,37.02776133985815,18.321021278224215,1,1,0,0,0,0
136,0.0804321392429372,13.83956573179277,11.614947260144627,8.420202182372732,0.31937947785161847,76.13817729031238,29.789463861427215,13.695512230598013,1,0,0,0,0,0
137,0.08296971467675016,9.821553374735219,10.961067055766598,3.1244407926198843,0.31937947778968445,52.585013914969714,29.5189697099288,17.487877683853156,1,0,1,0,0,0
138,0.07286288218254433,11.864890865477443,10.824254242958883,4.810414615072225,0.31937947785161847,59.54507179990656,37.91344369827554,24.95486707295524,1,2,0,0,0,0
139,0.08790860174486088,6.554784715366105,10.306014888497387,1.0342267082113303,0.3193794777429481,40.816211502843224,14.842385745580549,26.901669428947745,1,1,2,0,0,0
140,0.10701007464495904,9.663342089692781,10.21259717960877,8.772923731533636,0.31937947771130876,32.90166970634121,14.491032606170762,20.27941669207753,1,3,3,1,0,1
141,0.10927291466259052,15.097079781244235,10.433623015649689,12.169941019558273,0.31937947775286496,43.186021271922726,31.601941285742054,19.968384584566486,1,2,1,0,0,0
142,0.09521623246512817,11.630270712824926,10.501957711088235,8.198736044485454,0.3193794777982281,58.58880384928949,27.452780474422152,14.843832799911779,1,0,0,0,1,1
143,0.08790860174486088,6.055444708415731,10.394775751306979,4.5056625492633495,0.31937947776248643,42.727163532233796,18.023542468011634,2.304620135110837,1,0,2,0,0,1
144,0.08790860174486088,9.52716898627875,9.736050325538388,10.258155024750193,0.3193794777982281,80.47346826430261,33.926029105484844,17.034415354285407,1,3,1,0,0,0
145,0.09277324462110019,8.498146406468567,10.92859525371106,5.998129848156906,0.3193794777982281,58.177606530490806,39.00014459882891,23.15120857416325,1,0,1,0,0,1
146,0.08540933656732777,9.289249205492036,11.08124786618061,11.677681022030672,0.31937947783743037,52.59050318832353,50.333176267386385,6.041489937524363,1,6,2,0,0,0
147,0.07286288218254433,13.771069110568412,10.728027468271943,7.075479746878891,0.319379477889778,76.58193577098032,30.22134808271362,9.070275262932427,1,0,0,0,0,0
148,0.08540933656732777,11.782598395546877,11.08124786618061,11.445889564698838,0.31937947784462367,60.99146005220848,49.4044416180878,16.297772658970953,1,0,1,0,0,0
149,0.09997179921721339,12.650964006920834,10.643688304073773,11.548446966952959,0.31937947781458714,37.053327833105556,14.59038570243914,11.372653839847656,1,1,0,0,0,0
150,0.11159156930804785,11.590990726715821,11.273506253754821,11.066115161555302,0.3193794777982281,74.13284018749891,44.65863219221701,21.061891616522,1,2,0,0,0,1
151,0.09038871261614034,13.11585778033364,10.84960244485519,7.172076959294246,0.3193794777718233,40.56585481121146,30.530920749229555,14.972631760308014,1,2,0,0,0,0
152,0.09277324462110019,11.610131476977331,9.5554152429023,15.011249124625412,0.31937947784462367,49.83269378924036,0.0,0.0,1,0,3,0,0,0
153,0.09997179921721339,11.493561973787106,10.061485685256319,11.779747460380063,0.31937947773272446,45.83276294944987,13.125984689475798,28.181462449765466,1,2,0,1,0,0
154,0.0804321392429372,20.31714040516848,10.877798743084472,6.489411111686916,0.31937947794131205,76.06977040330601,10.199237273652964,0.4668964216554044,1,6,0,0,0,0
155,0.08790860174486088,11.505725134660782,11.261787801752,3.834493647934304,0.31937947783003146,64.6732278114568,48.534273716076115,19.88318948654047,1,2,2,0,0,0
156,0.09038871261614034,9.544383827223932,10.476230212395961,12.704875530325168,0.31937947776248643,45.79147430003005,15.895808649235486,31.667914061701406,1,0,0,0,0,0
157,0.09997179921721339,13.854277917812048,10.74803560329244,5.935317486325589,0.31937947773272446,49.098530812926604,17.2414212758412,3.217626876854519,1,2,1,1,0,0
158,0.09521623246512817,16.11604453858038,10.680689456721401,10.80388812524291,0.3193794777718233,61.883376053780026,30.814044342993082,16.882099229595486,1,6,2,0,0,0
159,0.07024622178412397,14.631070080441043,11.08124786618061,6.587890260824207,0.31937947791721094,63.72558723217784,20.25562577049029,3.217626876854519,1,0,1,0,0,0
160,0.10927291466259052,20.695743234839853,11.1495677858362,15.238459938085533,0.3193794778224196,64.6732278114568,51.86209198786208,26.427263690229783,1,2,3,0,0,1
161,0.09277324462110019,13.95418071009635,11.519754894125223,14.813646414337773,0.3193794778838416,57.54908989256961,42.968319876635455,25.543254318161217,1,0,2,0,0,1
162,0.10236024153337511,13.877039783297748,10.786878220051461,7.922886301694377,0.31937947772218217,37.62864464725108,28.062949173920895,26.326905875712587,1,2,1,0,0,0
163,0.08540933656732777,20.380307608548662,11.18840527610855,0.747916249197308,0.31937947783743037,42.50263834358939,32.840640137974155,10.972616297989386,1,4,1,0,0,0
164,0.09521623246512817,17.406652699131794,11.614947260144627,11.120557917190451,0.319379477780886,75.95664905571043,50.66647730834919,18.262062999246307,1,2,3,0,0,1
165,0.0804321392429372,14.806817938129848,12.43590449873709,2.4947762331085928,0.3193794778065261,58.72634007647048,13.79431827702896,27.79049125566313,1,4,2,0,0,1
166,0.07537831283966069,14.75828878666784,10.242087774426894,3.3878858064826747,0.31937947784462367,37.62864464725108,21.682002957046876,9.810833195182159,1,3,1,0,0,0
167,0.09521623246512817,10.69592919855904,9.51496919352122,6.483245113156377,0.31937947773272446,33.25114668662592,24.613881443601827,22.9647855549463,1,0,1,0,0,0
168,0.09277324462110019,13.137225695716452,10.984740505175338,6.223070313464883,0.31937947775286496,66.61340901253277,35.91651149763958,27.495644536067562,1,2,1,0,1,0
169,0.08790860174486088,18.910727589329156,11.581381542675043,8.945180099351123,0.31937947783003146,78.48466187608584,44.398618368517084,28.448854298621658,1,1,0,0,0,0
170,0.12279006912398674,7.4122137808423325,10.061485685256319,3.1316155572727697,0.31937947763834185,37.34277230826229,18.238484252813393,23.124617422211262,1,0,1,1,0,0
171,0.0804321392429372,18.17159016401283,10.551490038216064,10.241511124279803,0.31937947785842147,68.99301793475534,26.50557759941915,9.618216979150558,1,3,2,0,0,0
172,0.07024622178412397,11.258798188139396,9.888765776851105,4.843291666451181,0.3193794778650392,48.72758802628435,24.34175223780972,12.190821430660417,1,0,0,0,0,0
